Case_ID;Event;Type;Order;Is_Chord;Timestamp
56;B4;eighth note;430;False;2020-02-01T00:01:35.571121
57;E5;eighth note;431;False;2020-02-01T00:01:35.785406
57;F4;eighth note;432;False;2020-02-01T00:01:35.999691
57;A4;eighth note;433;False;2020-02-01T00:01:36.213976
57;B4;eighth note;434;False;2020-02-01T00:01:36.428261
57;D5;eighth note;435;False;2020-02-01T00:01:36.642546
57;F4;eighth note;436;False;2020-02-01T00:01:36.856831
57;A4;eighth note;437;False;2020-02-01T00:01:37.071116
57;C5;eighth note;438;False;2020-02-01T00:01:37.285401
58;B4;eighth note;439;False;2020-02-01T00:01:37.499686
58;C4;eighth note;440;False;2020-02-01T00:01:37.713971
58;E4;eighth note;441;False;2020-02-01T00:01:37.928256
58;G4;eighth note;442;False;2020-02-01T00:01:38.142541
58;B4;eighth note;443;False;2020-02-01T00:01:38.356826
58;C4;eighth note;444;False;2020-02-01T00:01:38.571111
58;E4;eighth note;445;False;2020-02-01T00:01:38.785396
58;G4;eighth note;446;False;2020-02-01T00:01:38.999681
59;B4;eighth note;447;False;2020-02-01T00:01:39.213966
59;C4;eighth note;448;False;2020-02-01T00:01:39.428251
59;E4;eighth note;449;False;2020-02-01T00:01:39.642536
59;G4;eighth note;450;False;2020-02-01T00:01:39.856821
59;B4;eighth note;451;False;2020-02-01T00:01:40.071106
59;C4;eighth note;452;False;2020-02-01T00:01:40.285391
59;E4;eighth note;453;False;2020-02-01T00:01:40.499676
59;G4;eighth note;454;False;2020-02-01T00:01:40.713961
